arquivo,estado_predito,estado_real
024965.jpg,NAO_DETECTADO,NAO_DETECTADO
024966.jpg,NAO_DETECTADO,NAO_DETECTADO
024967.jpg,NAO_DETECTADO,NAO_DETECTADO
024968.jpg,NAO_DETECTADO,NAO_DETECTADO
024969.jpg,NAO_DETECTADO,NAO_DETECTADO
024970.jpg,NAO_DETECTADO,NAO_DETECTADO
024971.jpg,NAO_DETECTADO,NAO_DETECTADO
024972.jpg,NAO_DETECTADO,NAO_DETECTADO
024973.jpg,NAO_DETECTADO,NAO_DETECTADO
024974.jpg,NAO_DETECTADO,NAO_DETECTADO
024975.jpg,NAO_DETECTADO,NAO_DETECTADO
024976.jpg,NAO_DETECTADO,NAO_DETECTADO
024977.jpg,NAO_DETECTADO,NAO_DETECTADO
024978.jpg,NAO_DETECTADO,NAO_DETECTADO
024979.jpg,NAO_DETECTADO,MAOS_FORA
024980.jpg,NAO_DETECTADO,MAOS_FORA
024981.jpg,NAO_DETECTADO,MAOS_FORA
024982.jpg,NAO_DETECTADO,MAOS_FORA
024983.jpg,NAO_DETECTADO,MAOS_FORA
024984.jpg,NAO_DETECTADO,MAOS_FORA
024985.jpg,NAO_DETECTADO,MAOS_FORA
024986.jpg,NAO_DETECTADO,MAOS_FORA
024987.jpg,NAO_DETECTADO,MAOS_FORA
024988.jpg,NAO_DETECTADO,MAOS_FORA
024989.jpg,NAO_DETECTADO,MAOS_FORA
024990.jpg,NAO_DETECTADO,MAOS_FORA
024991.jpg,NAO_DETECTADO,MAOS_FORA
024992.jpg,NAO_DETECTADO,MAOS_FORA
024993.jpg,NAO_DETECTADO,MAOS_FORA
024994.jpg,NAO_DETECTADO,MAOS_FORA
024995.jpg,NAO_DETECTADO,MAOS_FORA
024996.jpg,NAO_DETECTADO,MAOS_FORA
024997.jpg,NAO_DETECTADO,MAOS_FORA
024998.jpg,NAO_DETECTADO,MAOS_FORA
024999.jpg,NAO_DETECTADO,MAOS_FORA
025000.jpg,NAO_DETECTADO,MAOS_FORA
025001.jpg,NAO_DETECTADO,MAOS_FORA
025002.jpg,NAO_DETECTADO,MAOS_FORA
025003.jpg,NAO_DETECTADO,MAOS_FORA
025004.jpg,NAO_DETECTADO,MAOS_FORA
025005.jpg,NAO_DETECTADO,MAOS_FORA
025006.jpg,NAO_DETECTADO,MAOS_FORA
025007.jpg,NAO_DETECTADO,MAOS_FORA
025008.jpg,NAO_DETECTADO,MAOS_FORA
025009.jpg,NAO_DETECTADO,MAOS_FORA
025010.jpg,NAO_DETECTADO,MAOS_FORA
025011.jpg,NAO_DETECTADO,MAOS_FORA
025012.jpg,NAO_DETECTADO,MAOS_FORA
025013.jpg,NAO_DETECTADO,MAOS_FORA
025014.jpg,NAO_DETECTADO,MAOS_FORA
025015.jpg,NAO_DETECTADO,MAOS_FORA
025016.jpg,NAO_DETECTADO,MAOS_FORA
025017.jpg,NAO_DETECTADO,MAOS_FORA
025018.jpg,NAO_DETECTADO,MAOS_FORA
025019.jpg,NAO_DETECTADO,MAOS_FORA
025020.jpg,NAO_DETECTADO,MAOS_FORA
025021.jpg,NAO_DETECTADO,MAOS_FORA
025022.jpg,NAO_DETECTADO,MAOS_FORA
025023.jpg,NAO_DETECTADO,MAOS_FORA
025024.jpg,NAO_DETECTADO,MAOS_FORA
025025.jpg,NAO_DETECTADO,MAOS_FORA
025026.jpg,NAO_DETECTADO,MAOS_FORA
025027.jpg,NAO_DETECTADO,MAOS_FORA
025028.jpg,NAO_DETECTADO,MAOS_FORA
025029.jpg,NAO_DETECTADO,MAOS_FORA
025030.jpg,NAO_DETECTADO,MAOS_FORA
025031.jpg,NAO_DETECTADO,MAOS_FORA
025032.jpg,NAO_DETECTADO,MAOS_FORA
025033.jpg,NAO_DETECTADO,MAOS_FORA
025034.jpg,NAO_DETECTADO,MAOS_FORA
025035.jpg,NAO_DETECTADO,MAOS_FORA
025036.jpg,NAO_DETECTADO,MAOS_FORA
025037.jpg,NAO_DETECTADO,MAOS_FORA
025038.jpg,NAO_DETECTADO,MAOS_FORA
025039.jpg,NAO_DETECTADO,MAOS_FORA
025040.jpg,NAO_DETECTADO,MAOS_FORA
025041.jpg,NAO_DETECTADO,MAOS_FORA
025042.jpg,NAO_DETECTADO,MAOS_FORA
025043.jpg,NAO_DETECTADO,MAOS_FORA
025044.jpg,NAO_DETECTADO,MAOS_FORA
025045.jpg,NAO_DETECTADO,MAOS_FORA
025046.jpg,NAO_DETECTADO,MAOS_FORA
025047.jpg,NAO_DETECTADO,MAOS_FORA
025048.jpg,NAO_DETECTADO,MAOS_FORA
025049.jpg,NAO_DETECTADO,MAOS_FORA
025050.jpg,NAO_DETECTADO,MAOS_FORA
025051.jpg,NAO_DETECTADO,MAOS_FORA
025052.jpg,NAO_DETECTADO,MAOS_FORA
025053.jpg,NAO_DETECTADO,MAOS_FORA
025054.jpg,NAO_DETECTADO,MAOS_FORA
025055.jpg,NAO_DETECTADO,MAOS_FORA
025056.jpg,NAO_DETECTADO,MAOS_FORA
025057.jpg,NAO_DETECTADO,MAOS_FORA
025058.jpg,NAO_DETECTADO,MAOS_FORA
025059.jpg,NAO_DETECTADO,MAOS_FORA
025060.jpg,NAO_DETECTADO,MAOS_FORA
025061.jpg,NAO_DETECTADO,MAOS_FORA
025062.jpg,NAO_DETECTADO,MAOS_FORA
025063.jpg,NAO_DETECTADO,MAOS_FORA
025064.jpg,NAO_DETECTADO,MAOS_FORA
030439.jpg,NAO_DETECTADO,CELULAR
030440.jpg,NAO_DETECTADO,CELULAR
030441.jpg,NAO_DETECTADO,CELULAR
030442.jpg,NAO_DETECTADO,CELULAR
030443.jpg,NAO_DETECTADO,CELULAR
030444.jpg,NAO_DETECTADO,CELULAR
030445.jpg,NAO_DETECTADO,CELULAR
030446.jpg,NAO_DETECTADO,CELULAR
030447.jpg,NAO_DETECTADO,CELULAR
030448.jpg,NAO_DETECTADO,CELULAR
030449.jpg,NAO_DETECTADO,CELULAR
030450.jpg,NAO_DETECTADO,CELULAR
030451.jpg,NAO_DETECTADO,CELULAR
030452.jpg,NAO_DETECTADO,CELULAR
030453.jpg,NAO_DETECTADO,CELULAR
030454.jpg,NAO_DETECTADO,CELULAR
030455.jpg,NAO_DETECTADO,CELULAR
030456.jpg,NAO_DETECTADO,CELULAR
030457.jpg,NAO_DETECTADO,CELULAR
030458.jpg,NAO_DETECTADO,CELULAR
030459.jpg,NAO_DETECTADO,CELULAR
030460.jpg,NAO_DETECTADO,CELULAR
030461.jpg,NAO_DETECTADO,CELULAR
030462.jpg,NAO_DETECTADO,CELULAR
030463.jpg,NAO_DETECTADO,CELULAR
030464.jpg,NAO_DETECTADO,CELULAR
030465.jpg,NAO_DETECTADO,CELULAR
030466.jpg,NAO_DETECTADO,CELULAR
030467.jpg,NAO_DETECTADO,CELULAR
030468.jpg,NAO_DETECTADO,CELULAR
030469.jpg,NAO_DETECTADO,CELULAR
030470.jpg,NAO_DETECTADO,CELULAR
030471.jpg,NAO_DETECTADO,CELULAR
030472.jpg,NAO_DETECTADO,CELULAR
030473.jpg,NAO_DETECTADO,CELULAR
030474.jpg,NAO_DETECTADO,CELULAR
030475.jpg,NAO_DETECTADO,CELULAR
030476.jpg,NAO_DETECTADO,MAOS_FORA
030477.jpg,NAO_DETECTADO,MAOS_FORA
030478.jpg,NAO_DETECTADO,MAOS_FORA
030728.jpg,NAO_DETECTADO,MAOS_FORA
030729.jpg,NAO_DETECTADO,MAOS_FORA
030730.jpg,NAO_DETECTADO,MAOS_FORA
030731.jpg,NAO_DETECTADO,MAOS_FORA
030732.jpg,NAO_DETECTADO,MAOS_FORA
030733.jpg,NAO_DETECTADO,MAOS_FORA
030734.jpg,NAO_DETECTADO,MAOS_FORA
030735.jpg,NAO_DETECTADO,MAOS_FORA
030736.jpg,NAO_DETECTADO,MAOS_FORA
030737.jpg,NAO_DETECTADO,MAOS_FORA
030748.jpg,NAO_DETECTADO,MAOS_FORA
030749.jpg,NAO_DETECTADO,MAOS_FORA
030750.jpg,NAO_DETECTADO,MAOS_FORA
030751.jpg,NAO_DETECTADO,MAOS_FORA
030752.jpg,NAO_DETECTADO,MAOS_FORA
030753.jpg,NAO_DETECTADO,MAOS_FORA
030754.jpg,NAO_DETECTADO,NAO_DETECTADO
030755.jpg,NAO_DETECTADO,NAO_DETECTADO
030756.jpg,NAO_DETECTADO,NAO_DETECTADO
030757.jpg,NAO_DETECTADO,NAO_DETECTADO
030758.jpg,NAO_DETECTADO,NAO_DETECTADO
030759.jpg,NAO_DETECTADO,NAO_DETECTADO
030760.jpg,NAO_DETECTADO,NAO_DETECTADO
030761.jpg,NAO_DETECTADO,NAO_DETECTADO
030762.jpg,NAO_DETECTADO,NAO_DETECTADO
030763.jpg,NAO_DETECTADO,NAO_DETECTADO
030764.jpg,NAO_DETECTADO,NAO_DETECTADO
030765.jpg,NAO_DETECTADO,NAO_DETECTADO
030766.jpg,NAO_DETECTADO,NAO_DETECTADO
030767.jpg,NAO_DETECTADO,NAO_DETECTADO
030768.jpg,NAO_DETECTADO,NAO_DETECTADO
030769.jpg,NAO_DETECTADO,NAO_DETECTADO
030770.jpg,NAO_DETECTADO,NAO_DETECTADO
030771.jpg,NAO_DETECTADO,NAO_DETECTADO
030772.jpg,NAO_DETECTADO,NAO_DETECTADO
030773.jpg,NAO_DETECTADO,NAO_DETECTADO
030774.jpg,NAO_DETECTADO,NAO_DETECTADO
030775.jpg,NAO_DETECTADO,NAO_DETECTADO
030776.jpg,NAO_DETECTADO,NAO_DETECTADO
030777.jpg,NAO_DETECTADO,NAO_DETECTADO
030778.jpg,NAO_DETECTADO,NAO_DETECTADO
030779.jpg,NAO_DETECTADO,NAO_DETECTADO
030780.jpg,NAO_DETECTADO,NAO_DETECTADO
030781.jpg,NAO_DETECTADO,NAO_DETECTADO
030782.jpg,NAO_DETECTADO,NAO_DETECTADO
030783.jpg,NAO_DETECTADO,NAO_DETECTADO
030784.jpg,NAO_DETECTADO,NAO_DETECTADO
030785.jpg,NAO_DETECTADO,NAO_DETECTADO
030786.jpg,NAO_DETECTADO,NAO_DETECTADO
030787.jpg,NAO_DETECTADO,NAO_DETECTADO
030788.jpg,NAO_DETECTADO,NAO_DETECTADO
030789.jpg,NAO_DETECTADO,NAO_DETECTADO
030790.jpg,NAO_DETECTADO,NAO_DETECTADO
030791.jpg,NAO_DETECTADO,NAO_DETECTADO
030792.jpg,NAO_DETECTADO,NAO_DETECTADO
030793.jpg,NAO_DETECTADO,NAO_DETECTADO
030794.jpg,NAO_DETECTADO,NAO_DETECTADO
030795.jpg,NAO_DETECTADO,NAO_DETECTADO
030796.jpg,NAO_DETECTADO,NAO_DETECTADO
030797.jpg,NAO_DETECTADO,NAO_DETECTADO
030798.jpg,NAO_DETECTADO,NAO_DETECTADO
030799.jpg,NAO_DETECTADO,NAO_DETECTADO
030800.jpg,NAO_DETECTADO,NAO_DETECTADO
030801.jpg,NAO_DETECTADO,NAO_DETECTADO
030802.jpg,NAO_DETECTADO,NAO_DETECTADO
030803.jpg,NAO_DETECTADO,NAO_DETECTADO
030804.jpg,NAO_DETECTADO,NAO_DETECTADO
030805.jpg,NAO_DETECTADO,NAO_DETECTADO
030806.jpg,NAO_DETECTADO,NAO_DETECTADO
030807.jpg,NAO_DETECTADO,NAO_DETECTADO
030808.jpg,NAO_DETECTADO,NAO_DETECTADO
030809.jpg,NAO_DETECTADO,NAO_DETECTADO
030810.jpg,NAO_DETECTADO,NAO_DETECTADO
030811.jpg,NAO_DETECTADO,NAO_DETECTADO
030812.jpg,NAO_DETECTADO,NAO_DETECTADO
030813.jpg,NAO_DETECTADO,NAO_DETECTADO
030814.jpg,NAO_DETECTADO,NAO_DETECTADO
030815.jpg,NAO_DETECTADO,NAO_DETECTADO
030816.jpg,NAO_DETECTADO,NAO_DETECTADO
030817.jpg,NAO_DETECTADO,NAO_DETECTADO
030818.jpg,NAO_DETECTADO,NAO_DETECTADO
030819.jpg,NAO_DETECTADO,NAO_DETECTADO
030820.jpg,NAO_DETECTADO,NAO_DETECTADO
030821.jpg,NAO_DETECTADO,NAO_DETECTADO
030822.jpg,NAO_DETECTADO,NAO_DETECTADO
030823.jpg,NAO_DETECTADO,NAO_DETECTADO
030824.jpg,NAO_DETECTADO,NAO_DETECTADO
030825.jpg,NAO_DETECTADO,NAO_DETECTADO
030826.jpg,NAO_DETECTADO,NAO_DETECTADO
030827.jpg,NAO_DETECTADO,NAO_DETECTADO
030828.jpg,NAO_DETECTADO,NAO_DETECTADO
030829.jpg,NAO_DETECTADO,NAO_DETECTADO
030830.jpg,NAO_DETECTADO,NAO_DETECTADO
030831.jpg,NAO_DETECTADO,NAO_DETECTADO
030832.jpg,NAO_DETECTADO,NAO_DETECTADO
030833.jpg,NAO_DETECTADO,NAO_DETECTADO
030834.jpg,NAO_DETECTADO,NAO_DETECTADO
030835.jpg,NAO_DETECTADO,NAO_DETECTADO
030836.jpg,NAO_DETECTADO,NAO_DETECTADO
030837.jpg,NAO_DETECTADO,NAO_DETECTADO
030838.jpg,NAO_DETECTADO,NAO_DETECTADO
030839.jpg,NAO_DETECTADO,NAO_DETECTADO
030840.jpg,NAO_DETECTADO,NAO_DETECTADO
030841.jpg,NAO_DETECTADO,NAO_DETECTADO
030842.jpg,NAO_DETECTADO,NAO_DETECTADO
030843.jpg,NAO_DETECTADO,NAO_DETECTADO
030844.jpg,NAO_DETECTADO,NAO_DETECTADO
030845.jpg,NAO_DETECTADO,NAO_DETECTADO
030846.jpg,NAO_DETECTADO,NAO_DETECTADO
030847.jpg,NAO_DETECTADO,NAO_DETECTADO
030848.jpg,NAO_DETECTADO,NAO_DETECTADO
030849.jpg,NAO_DETECTADO,NAO_DETECTADO
030850.jpg,NAO_DETECTADO,NAO_DETECTADO
030851.jpg,NAO_DETECTADO,NAO_DETECTADO
030852.jpg,NAO_DETECTADO,NAO_DETECTADO
030853.jpg,NAO_DETECTADO,NAO_DETECTADO
030854.jpg,NAO_DETECTADO,NAO_DETECTADO
030855.jpg,NAO_DETECTADO,NAO_DETECTADO
030856.jpg,NAO_DETECTADO,NAO_DETECTADO
030857.jpg,NAO_DETECTADO,NAO_DETECTADO
030858.jpg,NAO_DETECTADO,NAO_DETECTADO
030859.jpg,NAO_DETECTADO,NAO_DETECTADO
030860.jpg,NAO_DETECTADO,NAO_DETECTADO
030861.jpg,NAO_DETECTADO,NAO_DETECTADO
030862.jpg,NAO_DETECTADO,NAO_DETECTADO
030863.jpg,NAO_DETECTADO,NAO_DETECTADO
030864.jpg,NAO_DETECTADO,NAO_DETECTADO
030865.jpg,NAO_DETECTADO,NAO_DETECTADO
030866.jpg,NAO_DETECTADO,NAO_DETECTADO
030867.jpg,NAO_DETECTADO,NAO_DETECTADO
030868.jpg,NAO_DETECTADO,NAO_DETECTADO
030869.jpg,NAO_DETECTADO,NAO_DETECTADO
030870.jpg,NAO_DETECTADO,NAO_DETECTADO
030871.jpg,NAO_DETECTADO,NAO_DETECTADO
030872.jpg,NAO_DETECTADO,NAO_DETECTADO
030873.jpg,NAO_DETECTADO,NAO_DETECTADO
030874.jpg,NAO_DETECTADO,NAO_DETECTADO
030875.jpg,NAO_DETECTADO,NAO_DETECTADO
030876.jpg,NAO_DETECTADO,NAO_DETECTADO
030877.jpg,NAO_DETECTADO,NAO_DETECTADO
030878.jpg,NAO_DETECTADO,NAO_DETECTADO
030879.jpg,NAO_DETECTADO,NAO_DETECTADO
030880.jpg,NAO_DETECTADO,NAO_DETECTADO
030881.jpg,NAO_DETECTADO,NAO_DETECTADO
030882.jpg,NAO_DETECTADO,NAO_DETECTADO
030883.jpg,NAO_DETECTADO,NAO_DETECTADO
030884.jpg,NAO_DETECTADO,NAO_DETECTADO
030885.jpg,NAO_DETECTADO,NAO_DETECTADO
030886.jpg,NAO_DETECTADO,NAO_DETECTADO
030887.jpg,NAO_DETECTADO,NAO_DETECTADO
030888.jpg,NAO_DETECTADO,NAO_DETECTADO
030889.jpg,NAO_DETECTADO,NAO_DETECTADO
030890.jpg,NAO_DETECTADO,NAO_DETECTADO
030891.jpg,NAO_DETECTADO,NAO_DETECTADO
030892.jpg,NAO_DETECTADO,NAO_DETECTADO
030893.jpg,NAO_DETECTADO,NAO_DETECTADO
030894.jpg,NAO_DETECTADO,NAO_DETECTADO
030895.jpg,NAO_DETECTADO,NAO_DETECTADO
030896.jpg,NAO_DETECTADO,NAO_DETECTADO
030897.jpg,NAO_DETECTADO,NAO_DETECTADO
030898.jpg,NAO_DETECTADO,NAO_DETECTADO
030899.jpg,NAO_DETECTADO,NAO_DETECTADO
030900.jpg,NAO_DETECTADO,NAO_DETECTADO
030901.jpg,NAO_DETECTADO,NAO_DETECTADO
030902.jpg,NAO_DETECTADO,NAO_DETECTADO
030903.jpg,NAO_DETECTADO,NAO_DETECTADO
030904.jpg,NAO_DETECTADO,NAO_DETECTADO
030905.jpg,NAO_DETECTADO,NAO_DETECTADO
030906.jpg,NAO_DETECTADO,NAO_DETECTADO
030907.jpg,NAO_DETECTADO,NAO_DETECTADO
030908.jpg,NAO_DETECTADO,NAO_DETECTADO
030909.jpg,NAO_DETECTADO,NAO_DETECTADO
030910.jpg,NAO_DETECTADO,NAO_DETECTADO
030911.jpg,NAO_DETECTADO,NAO_DETECTADO
030912.jpg,NAO_DETECTADO,NAO_DETECTADO
030913.jpg,NAO_DETECTADO,NAO_DETECTADO
030914.jpg,NAO_DETECTADO,NAO_DETECTADO
030915.jpg,NAO_DETECTADO,NAO_DETECTADO
030916.jpg,NAO_DETECTADO,NAO_DETECTADO
030917.jpg,NAO_DETECTADO,NAO_DETECTADO
030918.jpg,NAO_DETECTADO,NAO_DETECTADO
030919.jpg,NAO_DETECTADO,NAO_DETECTADO
030920.jpg,NAO_DETECTADO,NAO_DETECTADO
030921.jpg,NAO_DETECTADO,NAO_DETECTADO
030922.jpg,NAO_DETECTADO,NAO_DETECTADO
030923.jpg,NAO_DETECTADO,NAO_DETECTADO
030924.jpg,NAO_DETECTADO,NAO_DETECTADO
030925.jpg,NAO_DETECTADO,NAO_DETECTADO
030926.jpg,NAO_DETECTADO,NAO_DETECTADO
030927.jpg,NAO_DETECTADO,NAO_DETECTADO
030928.jpg,NAO_DETECTADO,NAO_DETECTADO
030929.jpg,NAO_DETECTADO,NAO_DETECTADO
030930.jpg,NAO_DETECTADO,NAO_DETECTADO
030931.jpg,NAO_DETECTADO,NAO_DETECTADO
030932.jpg,NAO_DETECTADO,NAO_DETECTADO
030933.jpg,NAO_DETECTADO,NAO_DETECTADO
030934.jpg,NAO_DETECTADO,NAO_DETECTADO
030935.jpg,NAO_DETECTADO,NAO_DETECTADO
030936.jpg,NAO_DETECTADO,NAO_DETECTADO
030937.jpg,NAO_DETECTADO,NAO_DETECTADO
030938.jpg,NAO_DETECTADO,NAO_DETECTADO
030939.jpg,NAO_DETECTADO,NAO_DETECTADO
030940.jpg,NAO_DETECTADO,NAO_DETECTADO
030941.jpg,NAO_DETECTADO,NAO_DETECTADO
030942.jpg,NAO_DETECTADO,NAO_DETECTADO
030943.jpg,NAO_DETECTADO,NAO_DETECTADO
030944.jpg,NAO_DETECTADO,NAO_DETECTADO
030945.jpg,NAO_DETECTADO,NAO_DETECTADO
030946.jpg,NAO_DETECTADO,NAO_DETECTADO
030947.jpg,NAO_DETECTADO,NAO_DETECTADO
030948.jpg,NAO_DETECTADO,NAO_DETECTADO
030949.jpg,NAO_DETECTADO,NAO_DETECTADO
030950.jpg,NAO_DETECTADO,NAO_DETECTADO
030951.jpg,NAO_DETECTADO,NAO_DETECTADO
030952.jpg,NAO_DETECTADO,NAO_DETECTADO
030953.jpg,NAO_DETECTADO,NAO_DETECTADO
030954.jpg,NAO_DETECTADO,NAO_DETECTADO
030955.jpg,NAO_DETECTADO,NAO_DETECTADO
030956.jpg,NAO_DETECTADO,NAO_DETECTADO
030957.jpg,NAO_DETECTADO,NAO_DETECTADO
030958.jpg,NAO_DETECTADO,NAO_DETECTADO
030959.jpg,NAO_DETECTADO,NAO_DETECTADO
030960.jpg,NAO_DETECTADO,NAO_DETECTADO
030961.jpg,NAO_DETECTADO,NAO_DETECTADO
030962.jpg,NAO_DETECTADO,NAO_DETECTADO
030963.jpg,NAO_DETECTADO,NAO_DETECTADO
030964.jpg,NAO_DETECTADO,NAO_DETECTADO
030965.jpg,NAO_DETECTADO,NAO_DETECTADO
030966.jpg,NAO_DETECTADO,NAO_DETECTADO
030967.jpg,NAO_DETECTADO,NAO_DETECTADO
030968.jpg,NAO_DETECTADO,NAO_DETECTADO
030969.jpg,NAO_DETECTADO,NAO_DETECTADO
030970.jpg,NAO_DETECTADO,NAO_DETECTADO
030971.jpg,NAO_DETECTADO,NAO_DETECTADO
030972.jpg,NAO_DETECTADO,NAO_DETECTADO
030973.jpg,NAO_DETECTADO,NAO_DETECTADO
030974.jpg,NAO_DETECTADO,NAO_DETECTADO
030975.jpg,NAO_DETECTADO,NAO_DETECTADO
030976.jpg,NAO_DETECTADO,NAO_DETECTADO
030977.jpg,NAO_DETECTADO,NAO_DETECTADO
030978.jpg,NAO_DETECTADO,NAO_DETECTADO
030979.jpg,NAO_DETECTADO,NAO_DETECTADO
030980.jpg,NAO_DETECTADO,NAO_DETECTADO
030981.jpg,NAO_DETECTADO,NAO_DETECTADO
030982.jpg,NAO_DETECTADO,NAO_DETECTADO
030983.jpg,NAO_DETECTADO,NAO_DETECTADO
030984.jpg,NAO_DETECTADO,NAO_DETECTADO
030985.jpg,NAO_DETECTADO,NAO_DETECTADO
030986.jpg,NAO_DETECTADO,NAO_DETECTADO
030987.jpg,NAO_DETECTADO,NAO_DETECTADO
030988.jpg,NAO_DETECTADO,NAO_DETECTADO
030989.jpg,NAO_DETECTADO,NAO_DETECTADO
030990.jpg,NAO_DETECTADO,NAO_DETECTADO
030991.jpg,NAO_DETECTADO,NAO_DETECTADO
030992.jpg,NAO_DETECTADO,NAO_DETECTADO
030993.jpg,NAO_DETECTADO,NAO_DETECTADO
030994.jpg,NAO_DETECTADO,NAO_DETECTADO
030995.jpg,NAO_DETECTADO,NAO_DETECTADO
030996.jpg,NAO_DETECTADO,NAO_DETECTADO
030997.jpg,NAO_DETECTADO,NAO_DETECTADO
030998.jpg,NAO_DETECTADO,NAO_DETECTADO
030999.jpg,NAO_DETECTADO,NAO_DETECTADO
031000.jpg,NAO_DETECTADO,NAO_DETECTADO
031001.jpg,NAO_DETECTADO,NAO_DETECTADO
031002.jpg,NAO_DETECTADO,NAO_DETECTADO
031003.jpg,NAO_DETECTADO,NAO_DETECTADO
031004.jpg,NAO_DETECTADO,NAO_DETECTADO
031005.jpg,NAO_DETECTADO,NAO_DETECTADO
031006.jpg,NAO_DETECTADO,NAO_DETECTADO
031007.jpg,NAO_DETECTADO,NAO_DETECTADO
031008.jpg,NAO_DETECTADO,NAO_DETECTADO
031009.jpg,NAO_DETECTADO,NAO_DETECTADO
031010.jpg,NAO_DETECTADO,NAO_DETECTADO
031011.jpg,NAO_DETECTADO,NAO_DETECTADO
031012.jpg,NAO_DETECTADO,NAO_DETECTADO
031013.jpg,NAO_DETECTADO,NAO_DETECTADO
031014.jpg,NAO_DETECTADO,NAO_DETECTADO
031015.jpg,NAO_DETECTADO,NAO_DETECTADO
031016.jpg,NAO_DETECTADO,NAO_DETECTADO
031017.jpg,NAO_DETECTADO,NAO_DETECTADO
031018.jpg,NAO_DETECTADO,NAO_DETECTADO
031019.jpg,NAO_DETECTADO,NAO_DETECTADO
031020.jpg,NAO_DETECTADO,NAO_DETECTADO
031021.jpg,NAO_DETECTADO,NAO_DETECTADO
031022.jpg,NAO_DETECTADO,NAO_DETECTADO
031023.jpg,NAO_DETECTADO,NAO_DETECTADO
031024.jpg,NAO_DETECTADO,NAO_DETECTADO
031025.jpg,NAO_DETECTADO,NAO_DETECTADO
031026.jpg,NAO_DETECTADO,NAO_DETECTADO
031027.jpg,NAO_DETECTADO,NAO_DETECTADO
031028.jpg,NAO_DETECTADO,NAO_DETECTADO
031029.jpg,NAO_DETECTADO,NAO_DETECTADO
031030.jpg,NAO_DETECTADO,NAO_DETECTADO
031031.jpg,NAO_DETECTADO,NAO_DETECTADO
031032.jpg,NAO_DETECTADO,NAO_DETECTADO
031033.jpg,NAO_DETECTADO,NAO_DETECTADO
031034.jpg,NAO_DETECTADO,NAO_DETECTADO
031035.jpg,NAO_DETECTADO,NAO_DETECTADO
031036.jpg,NAO_DETECTADO,NAO_DETECTADO
031037.jpg,NAO_DETECTADO,NAO_DETECTADO
031038.jpg,NAO_DETECTADO,NAO_DETECTADO
031039.jpg,NAO_DETECTADO,NAO_DETECTADO
031040.jpg,NAO_DETECTADO,NAO_DETECTADO
031041.jpg,NAO_DETECTADO,NAO_DETECTADO
031042.jpg,NAO_DETECTADO,NAO_DETECTADO
031043.jpg,NAO_DETECTADO,NAO_DETECTADO
031044.jpg,NAO_DETECTADO,NAO_DETECTADO
031045.jpg,NAO_DETECTADO,NAO_DETECTADO
031046.jpg,NAO_DETECTADO,NAO_DETECTADO
031047.jpg,NAO_DETECTADO,NAO_DETECTADO
031048.jpg,NAO_DETECTADO,NAO_DETECTADO
031049.jpg,NAO_DETECTADO,NAO_DETECTADO
031050.jpg,NAO_DETECTADO,NAO_DETECTADO
031051.jpg,NAO_DETECTADO,NAO_DETECTADO
031052.jpg,NAO_DETECTADO,NAO_DETECTADO
031053.jpg,NAO_DETECTADO,NAO_DETECTADO
031054.jpg,NAO_DETECTADO,NAO_DETECTADO
031055.jpg,NAO_DETECTADO,NAO_DETECTADO
031056.jpg,NAO_DETECTADO,NAO_DETECTADO
031057.jpg,NAO_DETECTADO,NAO_DETECTADO
031058.jpg,NAO_DETECTADO,NAO_DETECTADO
031059.jpg,NAO_DETECTADO,NAO_DETECTADO
031060.jpg,NAO_DETECTADO,NAO_DETECTADO
031061.jpg,NAO_DETECTADO,NAO_DETECTADO
031062.jpg,NAO_DETECTADO,NAO_DETECTADO
031063.jpg,NAO_DETECTADO,NAO_DETECTADO
031064.jpg,NAO_DETECTADO,NAO_DETECTADO
031065.jpg,NAO_DETECTADO,NAO_DETECTADO
031066.jpg,NAO_DETECTADO,NAO_DETECTADO
031067.jpg,NAO_DETECTADO,NAO_DETECTADO
031068.jpg,NAO_DETECTADO,NAO_DETECTADO
031069.jpg,NAO_DETECTADO,NAO_DETECTADO
031070.jpg,NAO_DETECTADO,NAO_DETECTADO
031071.jpg,NAO_DETECTADO,NAO_DETECTADO
031072.jpg,NAO_DETECTADO,NAO_DETECTADO
031073.jpg,NAO_DETECTADO,NAO_DETECTADO
031074.jpg,NAO_DETECTADO,NAO_DETECTADO
031075.jpg,NAO_DETECTADO,NAO_DETECTADO
031076.jpg,NAO_DETECTADO,NAO_DETECTADO
031077.jpg,NAO_DETECTADO,NAO_DETECTADO
031078.jpg,NAO_DETECTADO,NAO_DETECTADO
031079.jpg,NAO_DETECTADO,NAO_DETECTADO
031080.jpg,NAO_DETECTADO,NAO_DETECTADO
031081.jpg,NAO_DETECTADO,NAO_DETECTADO
031082.jpg,NAO_DETECTADO,NAO_DETECTADO
031083.jpg,NAO_DETECTADO,NAO_DETECTADO
031084.jpg,NAO_DETECTADO,NAO_DETECTADO
031085.jpg,NAO_DETECTADO,NAO_DETECTADO
031086.jpg,NAO_DETECTADO,NAO_DETECTADO
031087.jpg,NAO_DETECTADO,NAO_DETECTADO
031088.jpg,NAO_DETECTADO,NAO_DETECTADO
031089.jpg,NAO_DETECTADO,NAO_DETECTADO
031090.jpg,NAO_DETECTADO,NAO_DETECTADO
031091.jpg,NAO_DETECTADO,NAO_DETECTADO
031092.jpg,NAO_DETECTADO,NAO_DETECTADO
